ADELANTE
input   wi  wo
34 1.13 1.12
34 1.13 1.05
34 1.13 1.05
34 1.13 1.05
34 1.13 1.12
34 1.13 1.05
34 1.13 0.95
34 1.13 1.05
34 1.13 1.12
34 1.13 1.05
34 1.13 1.05
34 1.13 1.05
34 1.13 1.12
34 1.13 1.05
34 1.13 1.05
34 1.13 1.05
34 1.13 1.12
34 1.13 1.05
34 1.13 1.05
34 1.13 1.12
34 1.13 1.05
34 1.13 1.05
34 1.13 1.05
34 1.13 1.05
34 1.13 1.12
34 1.13 1.05
34 1.13 0.95
34 1.13 1.05
34 1.13 1.05
34 1.13 1.12
34 1.13 1.05
35 1.17 1.05
35 1.17 1.05
35 1.17 1.12
35 1.17 1.05
35 1.17 1.05
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.02
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 0.95
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
35 1.17 1.12
35 1.17 1.12
35 1.17 1.05
36 1.20 1.12
36 1.20 1.12
36 1.20 1.05
36 1.20 1.12
36 1.20 1.02
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.20
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.20
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.02
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.20
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.20
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
36 1.20 1.02
36 1.20 1.12
36 1.20 1.20
36 1.20 1.12
36 1.20 1.12
36 1.20 1.12
37 1.23 1.12
37 1.23 1.12
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.09
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.09
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
37 1.23 1.12
37 1.23 1.20
38 1.27 1.12
38 1.27 1.20
38 1.27 1.09
38 1.27 1.20
38 1.27 1.12
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.09
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.27
38 1.27 1.12
38 1.27 1.27
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.09
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
38 1.27 1.20
39 1.30 1.20
39 1.30 1.20
39 1.30 1.20
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.20
39 1.30 1.27
39 1.30 1.09
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.16
39 1.30 1.20
39 1.30 1.27
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.20
39 1.30 1.27
39 1.30 1.27
39 1.30 1.20
39 1.30 1.20
39 1.30 1.27
40 1.33 1.27
40 1.33 1.20
40 1.33 1.27
40 1.33 1.20
40 1.33 1.16
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.20
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.16
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.35
40 1.33 1.20
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.16
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
40 1.33 1.27
41 1.37 1.27
41 1.37 1.27
41 1.37 1.27
41 1.37 1.27
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.22
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.35
41 1.37 1.27
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.16
41 1.37 1.35
41 1.37 1.27
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
41 1.37 1.35
41 1.37 1.27
42 1.40 1.22
42 1.40 1.27
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.27
42 1.40 1.27
42 1.40 1.22
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.27
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.22
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
42 1.40 1.35
43 1.43 1.35
43 1.43 1.35
43 1.43 1.35
43 1.43 1.35
43 1.43 1.35
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.35
43 1.43 1.42
43 1.43 1.22
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.29
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.35
43 1.43 1.42
43 1.43 1.35
43 1.43 1.42
43 1.43 1.29
44 1.47 1.35
44 1.47 1.35
44 1.47 1.42
44 1.47 1.42
44 1.47 1.35
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.35
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.35
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.29
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.35
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.35
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.22
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.35
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
44 1.47 1.42
45 1.50 1.42
45 1.50 1.42
45 1.50 1.35
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.42
45 1.50 1.29
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.29
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.42
45 1.50 1.50
45 1.50 1.42
45 1.50 1.42
45 1.50 1.36
45 1.50 1.42
46 1.53 1.42
46 1.53 1.50
46 1.53 1.42
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.36
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.29
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
46 1.53 1.50
46 1.53 1.42
46 1.53 1.50
47 1.57 1.50
47 1.57 1.42
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.36
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.57
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.57
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.57
47 1.57 1.36
47 1.57 1.50
47 1.57 1.57
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.57
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.57
47 1.57 1.50
47 1.57 1.50
47 1.57 1.57
47 1.57 1.50
47 1.57 1.50
47 1.57 1.50
47 1.57 1.57
47 1.57 1.50
47 1.57 1.50
47 1.57 1.36
47 1.57 1.57
47 1.57 1.50
48 1.60 1.50
48 1.60 1.57
48 1.60 1.50
48 1.60 1.50
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.57
48 1.60 1.36
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.36
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
48 1.60 1.57
48 1.60 1.50
48 1.60 1.57
48 1.60 1.57
49 1.63 1.57
49 1.63 1.50
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.50
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.65
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.65
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.65
49 1.63 1.57
49 1.63 1.57
49 1.63 1.43
49 1.63 1.65
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.57
49 1.63 1.65
